,Unnamed: 0,Kabupaten,Tahun,Luas Panen,Hasil Panen,Produktivitas,Station,Humidity
54,54,Kudus,2014,104.0,260.84,25.08076923076923,"SMPK. Colo, Kudus",78.0
55,55,Jepara,2014,13.0,11.547,8.882307692307693,,77.57583723081378
56,56,Demak,2014,411.0,1026.115,24.96630170316302,,76.62652024816927
57,57,Semarang,2014,145.0,197.896,13.648,"Klimatologi, Semarang",76.0
58,58,Semarang,2014,145.0,197.896,13.648,"SI Ungaran, Semarang",76.0
59,59,Temanggung,2014,1.0,2.092,20.92,,77.60091038240031
60,60,Kendal,2014,1193.0,1752.648,14.69109807208717,,80.51038979607085
61,61,Batang,2014,0.0,0.0,0.0,"Gamer, Batang",82.0
62,62,Pekalongan,2014,33.0,33.946,10.28666666666667,,81.61500128735248
63,63,Pemalang,2014,50.0,60.0,12.0,,79.6641517567586
64,64,Tegal,2014,33.0,41.44,12.55757575757576,"Meteorologi, Tegal",78.0
65,65,Brebes,2014,2029.0,2694.21,13.27851158206013,,76.93130411570695
66,66,Kota Magelang,2014,0.0,0.0,0.0,,76.45806410387948
67,67,Kota Surakarta,2014,0.0,0.0,0.0,,76.58027996451759
68,68,Kota Salatiga,2014,0.0,0.0,0.0,,77.29795169762124
69,69,Kota Semarang,2014,0.0,0.0,0.0,,78.29087946852223
70,70,Kota Pekalongan,2014,0.0,0.0,0.0,,79.23886344255237
71,71,Kota Tegal,2014,0.0,0.0,0.0,,80.14190361971163
72,72,Cilacap,2018,16559.0,30495.0,18.42,"Meteorologi, Cilacap",81.0
73,73,Banyumas,2018,2592.0,3455.0,13.33,,81.81315258341749
74,74,Purbalingga,2018,8419.0,11479.0,13.63,,82.5813613699641
75,75,Banjarnegara,2018,2266.0,2958.0,13.06,,83.05888947152867
76,76,Kebumen,2018,3479.0,6147.0,17.67,"Sempor, Kebumen",83.0
77,77,Purworejo,2018,1778.0,2191.0,12.32,,82.4046929553781
78,78,Wonosobo,2018,0.0,0.0,0.0,"Wadaslintang, Wonosobo",81.0
79,79,Magelang,2018,0.0,0.0,0.0,"SMPK. Borobudur, Magelang",79.0
80,80,Boyolali,2018,2660.0,3564.0,13.4,"SMPK Adi Sumarmo, Boyolali",79.0
81,81,Klaten,2018,3555.0,5293.0,14.89,,79.52519013482834
82,82,Sukoharjo,2018,2249.0,4208.0,18.71,,80.24859422632349
83,83,Wonogiri,2018,5453.0,8431.0,15.46,,80.84770120465693
84,84,Karanganyar,2018,839.0,1144.0,13.63,"Puslitbang FP. UNS Jumantono, Karanganyar",81.0
85,85,Sragen,2018,8423.0,11897.0,14.12,,80.70549061235269
86,86,Grobogan,2018,25154.0,41866.0,16.64,,79.96417304171501
87,87,Blora,2018,3934.0,7376.0,18.75,,78.9336724388126
88,88,Rembang,2018,1923.0,3434.0,17.86,,78.55973970799904
89,89,Pati,2018,1728.0,2241.0,12.97,"SMPK. Rondole, Pati",79.0
90,90,Kudus,2018,428.0,669.0,15.65,,80.25445331481541
91,91,Jepara,2018,773.0,1074.0,13.89,,82.32309965244532
92,92,Demak,2018,1626.0,2365.0,14.54,,83.48019616385261
93,93,Semarang,2018,908.0,1290.0,14.21,"SMPK. Balit Getas, Semarang",82.0
94,94,Semarang,2018,908.0,1290.0,14.21,"Klimatologi, Semarang",77.0
95,95,Semarang,2018,908.0,1290.0,14.21,"SI. Ungaran, Semarang",66.0
96,96,Temanggung,2018,5.0,7.0,15.53,,65.00671364794928
97,97,Kendal,2018,1466.0,2206.0,15.05,,74.6700234906413
98,98,Batang,2018,920.0,1356.0,14.74,"Gamer/Subah, Batang",82.0
99,99,Pekalongan,2018,166.0,246.0,14.86,,84.83165492134601
100,100,Pemalang,2018,5480.0,6632.0,12.1,,83.16498825467934
101,101,Tegal,2018,307.0,357.0,11.64,"Meteorologi, Tegal",77.0
102,102,Brebes,2018,1806.0,3806.0,21.07,,
103,103,Kota Magelang,2018,0.0,0.0,0.0,,
104,104,Kota Surakarta,2018,0.0,0.0,0.0,,
105,105,Kota Salatiga,2018,5.0,7.0,15.53,,
106,106,Kota Semarang,2018,0.0,0.0,0.0,,
107,107,Kota Pekalongan,2018,0.0,0.0,0.0,,
108,108,Kota Tegal,2018,0.0,0.0,0.0,,
